image_id,category,gold_labels,explanation
TE-369.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,0]",
TE-371.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","Based on the provided image, here is the analysis of the text:

1.  **MOOD/EMOTIONAL STATE:** The text expresses a deep yearning for inner peace, quietness of mind, and a centered sense of love. It reflects a contemplative and seeking emotional state.
2.  **MOTIVATION/INTEREST:** The speaker shows a clear motivation to ""quiet my mind"" and focus their thoughts on ""my own peace"" and ""the peace of my love.""
3.  **SELF-HARM/DEATH THOUGHTS:** Not shown.
4.  **APPETITE/EATING:** Not shown.
5.  **SELF-WORTH/GUILT:** Not shown.
6.  **CONCENTRATION/THINKING:** The speaker explicitly states a desire to quiet their mind so their thoughts can ""focus,"" indicating a wish to improve mental clarity and concentration on peace.
7.  **SLEEP:** Not shown.

**CONTEXT:** This is a quote card with a dark wood background, presenting a Hindi translation of a philosophical quote by author Caryll Houselander."
TE-372.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",
TE-375.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]",
TE-376.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a severe lack of ""will to live,"" indicating hopelessness or emptiness.
2. MOTIVATION/INTEREST: The comparison implies the person's ""will to live"" is extremely small, suggesting a significant loss of interest or motivation in life.
3. SELF-HARM/DEATH THOUGHTS: The text explicitly references a diminished ""will to live,"" which is a thought related to not wanting to exist.
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The self-deprecating comparison implies a very low value placed on the person's own life or desire to live.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a meme using dark humor and a self-deprecating comparison on a t-shirt to express a depressive sentiment."
TE-377.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses hopelessness and despair, as the creator's only stated desire is ""to die.""

2. MOTIVATION/INTEREST: The person shows a complete lack of interest in conventional career goals or life itself, contrasting their desire for death with others' aspirations.

3. SELF-HARM/DEATH THOUGHTS: The image explicitly states the desire ""मरना"" (to die), which is a direct reference to suicide or wanting to end one's life.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The contrast between the successful careers on the left and the desire to die on the right could imply feelings of inadequacy or worthlessness, though it's not explicitly stated.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a dark humor meme using a ""what others want vs. what I want"" comparison format to express suicidal ideation, a common trope in internet ""depression memes."""
TE-38.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text implies a struggle to function or stay ""alive,"" suggesting a low or depressed mood. The visual uses the ""Hide the Pain Harold"" meme, whose expression is known for masking distress with a forced smile.

2. MOTIVATION/INTEREST: The text suggests a severe lack of internal drive, indicating that the person is barely being kept going by an external biological factor (a single serotonin molecule).

3. EXISTENTIAL/EMOTIONAL INTENSITY: The phrase ""trying to keep me alive all day"" depicts a significant struggle to maintain daily functioning, suggesting a high degree of emotional weariness or a feeling of just barely holding on.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: Not shown.

CONTEXT: This is a meme using the well-known ""Hide the Pain Harold"" image combined with Hindi text to humorously express the difficulty of daily functioning due to low serotonin."
TE-380.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image and text express deep anguish, hopelessness, and a feeling of being ""already dead.""
2. MOTIVATION/INTEREST: The statement ""I am already dead"" suggests a complete lack of motivation or interest in life.
3. SELF-HARM/DEATH THOUGHTS: The image shows visible self-harm scars on an arm, and the text explicitly discusses something taking a life and the feeling of being already dead.
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The phrase ""I am already dead"" implies a profound sense of worthlessness and hopelessness.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown
CONTEXT: This is a black and white image with Hindi text, likely a social media post or meme expressing severe emotional distress and self-harm."
TE-381.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,1]","CONTEXT: This is a panel from ""The Awkward Yeti"" webcomic"
TE-382.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes crying (""रो पड़ा"") and feeling drained and tired (""draining लग रहा है और मैं थक गया हूँ""). The background text expresses feelings of being trapped"
TE-383.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses profound anguish, hopelessness, and a feeling that life is draining away due"
TE-386.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The person's expression is flat and blank, suggesting a state of numbness, confusion, or delayed processing rather than active sadness.
2. MOTIVATION/INTEREST: not shown
3. SELF-HARM/DEATH THOUGHTS: The text mentions an ""eating disorder,"" which is a form of self-harm, but there is no explicit reference to suicide or wanting to die.
4. APPETITE/EATING: The text explicitly describes a long-term ""eating disorder"" leading to the complete loss of hunger (""भूख लगना बंद हो जाए"").
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: The loading symbol on the forehead and the text about realizing something ""after many days"" indicate a delay in cognitive processing or brain fog.
7. SLEEP: not shown

CONTEXT: This is a meme using a reaction image to express a dark, self-deprecating realization about the long-term effects of an eating disorder."
TE-387.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The visual shows severe physical distress and injury, while the text expresses a sarcastic and contradictory ""fantastic"" mood, suggesting a masking of deep anguish or hopelessness.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The image depicts a character lying in a pool of blood, visually representing a life-threatening situation, while the text dismisses this reality with sarcasm.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: An anime meme format using a scene of graphic injury and Hindi text to create dark humor through irony."
TE-388.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a feeling of being overwhelmed and stuck in a continuous cycle of difficulties. It suggests weariness and a sense of hopelessness about the situation improving.
2. MOTIVATION/INTEREST: The constant struggle described implies a lack of motivation or ability to enjoy the present, as the person is always waiting for a future ""set"" life.
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a screenshot of a tweet, a common meme format used to share relatable personal experiences or struggles."
TE-389.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]","CONTEXT: This is a parenting meme using an image of cheetahs to humorously exaggerate a parent's frustration with their children constantly complaining about boredom.

1. MOOD/EMOTIONAL STATE: The image expresses intense frustration, annoyance, and anger, depicted by the adult cheetah roaring in response to repetitive complaints.

2. MOTIVATION/INTEREST: The text indicates that the ""children"" (represented by cubs) are complaining of being ""so bored,"" suggesting a lack of interest or motivation to occupy themselves.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown"
TE-39.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text implies a need to improve mood (""increase dopamine"") and a desire for external approval (""validation""), suggesting an underlying feeling"
TE-390.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The central figure, labeled ""मैं"" (Me), is depicted in a fetal position with a sad, dejected expression, indicating sadness, vulnerability, and passivity.
2. MOTIVATION/INTEREST: The central figure is shown being passively tossed between two other figures, suggesting a lack of active engagement or motivation to do anything other than consume content.
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The central figure's small, curled-up posture and sad expression could imply feelings of worthlessness or being overwhelmed, but there is no explicit text about guilt or being a burden.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a two-panel cartoon meme format where a central character representing the self is being tossed between two other characters representing distractions or coping mechanisms, in this case, ""Memes"" and ""Porn."""
TE-391.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a profound sense of emptiness, hopelessness, or sadness, leading to a desire to escape reality.

2. MOTIVATION/INTEREST: The stated desire to ""disappear"" suggests a complete lack of motivation or interest in engaging with life or current circumstances.

3. SELF-H"
TE-392.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The character is smiling and winking, and the text expresses a desire for a stressful situation (an exam) to end so she can engage in a comforting activity, indicating a coping mindset rather than distress.

2. MOTIVATION/INTEREST: The person shows a clear interest in and motivation for watching anime once the exam is over (""घर जाकर anime देखूँगी"").

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text mentions not knowing anything during an exam (""exam में मुझे कुछ भी नहीं आता""), which implies a lack of knowledge or recall at that moment.

7. SLEEP: not shown

CONTEXT: This is a relatable meme using an anime template to illustrate a student's coping mechanism of looking forward to a hobby during a difficult exam."
TE-393.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The character's slumped posture and the text ""thak gaya"" (got tired) express exhaustion, lethargy, and a feeling of being overwhelmed.

2. MOTIVATION/INTEREST: The text indicates that the mere act of thinking about the future is draining, suggesting a lack of energy or motivation to face what lies ahead.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text explicitly mentions ""thinking about the future"" as the cause of exhaustion, but does not indicate difficulty focusing or confusion.

7. SLEEP: The character appears tired and is lying down, but there is no specific reference to sleep patterns like insomnia or oversleeping.

CONTEXT: This meme uses the character Gudetama, known for its laziness and apathy, combined with Hindi text to express a relatable feeling of being mentally drained by future anxieties."
TE-394.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]",**CONTEXT:** This is an internet meme using Hindi text over a stock image to humorously comment on the extreme boredom and social isolation experienced during COVID-19 lockdowns
TE-395.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",1. MOOD/EM
TE-396.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses hopelessness and a deep sense of being trapped, indicated by the text ""Whole life imprisoned..."" and the visual of a fish confined near a vast ocean.

2. MOTIVATION/INTEREST: The metaphor of life-long imprisonment suggests an inability to pursue freedom or engage with the wider world, implying a forced restriction of interests or goals.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not"
TE-397.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a humorous, self-deprecating tone regarding social avoidance. There are no explicit signs of sadness, anguish, or flat affect.

2. MOTIVATION/INTEREST: The person indicates a lack of interest in going out, currently blaming finances but admitting they will need a ""new excuse"" to avoid socializing even when rich.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-"
TE-398.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses a sense of hopelessness or weariness with life's progression, showing a desire to skip directly to the end.
2. MOTIVATION/INTEREST: The person is shown bypassing steps labeled ""Job,"" ""Love/Marriage,"" and ""Career,"" indicating a lack of interest or motivation to engage with these typical life stages.
3. SELF-HARM/DEATH THOUGHTS: The image explicitly shows the person stretching to reach the step labeled ""मौत"" (Death), bypassing all other life stages.
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a meme using a visual metaphor of skipping stairs with Hindi labels to express a dark desire to bypass life's milestones and go straight to death."
TE-399.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses a humorous, exaggerated sense of triumph (""महा विजय"" - Great Victory) over a very small accomplishment, suggesting an underlying feeling of low achievement.

2. MOTIVATION/INTEREST: The text ""मैं जब लगभग 1 (एक) productive काम कर लूँ"" (When I do almost 1 productive task) implies a significant struggle with motivation, where doing even a single task is a rare and celebrated event.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The meme humorously suggests a low standard for personal achievement, but does not explicitly express feelings of worthlessness or excessive guilt.

6. CONCENTRATION/THINKING: The difficulty in completing tasks could imply underlying issues with focus, but this is not explicitly stated in the text.

7. SLEEP: not shown

CONTEXT: This is a relatable internet meme using a funny animal picture and Hindi text to satirize the common struggle with procrastination and low productivity."
TE-4.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,1,1]","1. MOOD/EMOTIONAL STATE: The puppy has a sad, troubled expression, and the text implies anxiety and distress caused by intrusive thoughts about past mistakes.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The meme explicitly focuses on guilt and self-blame, with the brain presenting a ""Top 50 Mistakes"" compilation, suggesting a focus on personal failures.

6. CONCENTRATION/THINKING: The image depicts racing, intrusive thoughts that the person cannot control, preventing them from relaxing.

7. SLEEP: The text states it is ""time to sleep,"" but the brain's activity of reviewing mistakes is clearly disrupting the ability to fall asleep, implying insomnia.

CONTEXT: This is a relatable meme format using a ""Me vs. My Brain"" scenario to humorously depict the common experience of bedtime rumination and anxiety."
TE-401.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text ""भाड़ में जा"" (Go to hell) expresses anger, frustration, and dismissal. The central figure's body language also suggests a confrontational or dismissive attitude.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a reaction image, likely from a reality show, used with Hindi text to express a strong feeling of dismissal or anger."
TE-402.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a dramatic sense of hopelessness and being overwhelmed in response to a ""small problem.""

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The text explicitly states, ""now suicide is the only way left,"" which is a direct reference to suicide.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a meme that uses dark humor and hyperbole to depict an extreme overreaction to a minor inconvenience."
TE-403.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","CONTEXT: This is a two-panel internet meme using the common ""person vs. their own brain"" format to humor"
TE-404.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,1]","1. MOOD/EMOTIONAL STATE: The character is shown in bed with a sad, contemplative, and distressed expression, indicating anxiety or sadness related to thinking about proposing to a crush.

2. MOTIVATION/INTEREST: The character is lying in bed, suggesting a lack of motivation, and the upcoming birthday is viewed as a distraction rather than something to enjoy.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The character is preoccupied with thoughts of proposing to their crush, and the upcoming birthday is seen as a distraction, suggesting difficulty focusing on other things.

7. SLEEP: The character is shown awake in bed with a distressed expression, which could imply insomnia or difficulty sleeping due to overthinking.

CONTEXT: This is a meme using the ""Squidward looking out the window"" template to express the anxiety of overthinking a romantic confession, with an upcoming birthday seen as an unwanted distraction."
TE-405.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","CONTEXT: This image is a melancholic meme format using a somber black and white photograph and Hindi text to express themes of deep despair and suicidal ideation.

1. MOOD/EMOTIONAL STATE: The image expresses deep anguish, hopelessness, and emotional pain, as the text describes death as the only relief from suffering.

2. MOTIVATION/INTEREST: Not shown.

3. SELF-HARM/"
TE-406.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","CONTEXT: This is a standard image macro meme using a SpongeBob SquarePants character and Hindi text to make a relatable joke about excessive sleeping.

1. MOOD/EMOTIONAL STATE: The character in the image (Patrick Star) is smiling and appears content or happy while preparing to go back to sleep.

2. MOTIVATION/INTEREST: The text indicates a lack of motivation to do anything other than sleep, as the subject has already slept ""all day"" and is immediately preparing to sleep again.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT"
TE-407.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The Hindi idiom ""दिमाग का दही"" (yogurt of the brain) expresses a state of mental confusion, frustration, irritation, or feeling overwhelmed.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text directly refers to a state of mental chaos or confusion, implying a difficulty in thinking clearly or being ""brain-fried.""

7. SLEEP: not shown

CONTEXT: This is an enamel pin featuring a popular humorous Hindi idiom used to describe getting extremely confused or frustrated."
TE-408.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly labels the subject as a ""दुखी आत्मा"" (sad soul), directly expressing sadness or misery.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The central visual element is a human skeleton, which is a universal symbol"
TE-409.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: Disappointment and frustration are expressed because the plan to share food at the office party failed.

2. MOTIVATION/INTEREST: The person shows motivation to cook and contribute to the party, indicating an interest in the activity.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: The text mentions cooking a large amount of food (""गाजर का हल"
TE-41.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a feeling of being misunderstood by others regarding the struggle to stop a coping behavior. The visual elements suggest underlying distress or anguish that leads to self-harm.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The image explicitly depicts self-harm, showing"
TE-410.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The illustration shows a man looking stressed, anxious, and overwhelmed, with wide eyes and his hand on his head.
2. MOTIVATION/INTEREST: The text describes studying as a ""disorder,"" implying a strong aversion and lack of interest in the activity.
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: The text explicitly states the person has a ""very bad sleeping disorder"" which is caused by ""studying.""

CONTEXT: This is a ""someecards"" meme using a vintage illustration and a sarcastic Hindi caption to humorously express the stress and sleep disruption caused by academic pressure."
TE-412.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","Based on the image provided, here is the analysis of the 7 areas:

1.  **MOOD/EMOTIONAL STATE:** The image explicitly lists feelings of ""खालीपन"" (emptiness), ""दुख"" (sadness), ""सुन्न"" (numbness), ""गुस्सा"" (anger), ""घबराहट"" (anxiety/panic), and ""बेचैन"" (restlessness).

2.  **MOTIVATION/INTEREST:** not shown

3.  **"
TE-414.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The character is depicted with a sad, tired, and lethargic expression, slumped over and wrapped in a blanket.

2. MOTIVATION/INTEREST: The character's posture and being wrapped in a blanket by the bed suggest a lack of energy or motivation to start the day or engage in activities.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The character is shown next to a bed, looking exhausted and wrapped in a blanket, indicating significant fatigue or a desire to sleep.

CONTEXT: This is a meme using a cartoon character and Hindi text to humorously contrast the societal expectation of high energy in youth with the creator's daily reality of fatigue."
TE-415.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The image uses a decaying, skeletal SpongeBob to visually represent a feeling of being emotionally dead, empty, or completely devoid of happiness and vitality.

2. MOTIVATION/INTEREST: The extreme state of physical decay shown implies a total lack of energy, motivation, or interest in engaging with life, even to the point of being unable to laugh.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The visual metaphor of a decomposing corpse strongly depicts a profound sense of existential emptiness, hopelessness, and a feeling of being ""dead inside.""

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: Portraying oneself as a shriveled, lifeless skeleton could suggest a deep sense of worthlessness or feeling like a non-entity.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a reaction meme using a SpongeBob SquarePants template to humorously yet darkly express a feeling of inner deadness when told by others to ""laugh a little."""
TE-416.jpg,UNIVERSAL_HUMAN,"[1,0,0,1,0,0,0]","CONTEXT: This is a meme using a graphic scene from the animated series ""Rick and Morty"" paired with Hindi text to express a metaphorical feeling of severe emotional exhaustion"
TE-417.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,1,0]","1. MOOD/EMOTIONAL STATE: The text expresses sarcasm and a sense of hopelessness regarding life improvement. The accompanying meme depicts a grotesque, vacant expression.

2. MOTIVATION/INTEREST: The text describes a routine of ""jerking off and playing video games"" with a sarcastic hope for improvement, indicating a lack of motivation for productive activities.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The post conveys a sense of hopelessness about one's life situation improving through current behaviors.

4. APPETITE/EATING: Not shown."
TE-419.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,1]",CONTEXT:
TE-42.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme explicitly labels emotions as ""पैनिक"" ("
TE-420.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes a humorous, slightly paranoid scenario of trying to trick a ghost. The image shows a man with an intense, wide-eyed stare, which in this context represents the act of staring blankly.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a meme using a reaction image of Samuel L. Jackson with Hindi text to describe a funny, relatable moment of irrational behavior."
TE-421.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The image expresses weariness, sadness"
TE-422.jpg,UNIVERSAL_HUMAN,"[0,0,1,1,1,0,0]",
TE-423.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","CONTEXT: This is a relatable internet meme using a celebrity reaction image to humorously depict the struggle of attending virtual meetings immediately after waking up.

1. MOOD/EMOTIONAL STATE: The image expresses fatigue, grogginess, and a flat affect. The subject looks unenthusiastic and tired.

2. MOTIVATION/INTEREST: The subject appears to lack motivation or interest in the impending Zoom call, showing a reluctance to engage immediately after waking.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text implies a state of grogginess or ""brain fog"" due to having just woken up, suggesting potential difficulty focusing immediately.

7. SLEEP: The text explicitly states the person has just woken up from sleep. The visual depicts fatigue and grogginess associated with"
TE-424.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The person's strained facial expression, with bulging veins and a red face, suggests extreme physical discomfort, strain, or perhaps frustration.
2. MOTIVATION/INTEREST: not shown
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: The text explicitly mentions ""ठूस-ठूस के खा लेते हो"" which translates to ""have eaten a lot"" or ""stuffed yourself,"" indicating overeating.
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a well-known meme template featuring a strained-looking young man, paired here with Hindi text describing the discomfort of having overeaten after cleaning a toilet."
TE-426.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The character transitions rapidly from sleep to shock, then to visible anger and grumpy frustration. This culminates in an aggressive outburst of throwing a pillow through a window.

2. MOTIVATION/INTEREST: The text ""सुबह का सियापा"" (Morning trouble) and the subsequent angry actions indicate a strong lack of motivation or desire to face the morning.

3. SELF-HARM/DEATH THOUGHTS: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT"
TE-427.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The image expresses sadness and anguish, indicated by the text about unrequited care and the character's distressed facial expression.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text describes being overwhelmed by intrusive ""memories"" of a person, suggesting an inability to stop thinking about them.

7. SLEEP: The text explicitly mentions being awake at ""3 AM,"" and the visual shows the character lying in bed wide awake, indicating insomnia or disrupted sleep.

CONTEXT: This is a meme using a ""Rick and Morty"" template to humorously depict the relatable experience of late-night rumination over a past relationship."
TE-428.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The person on the left is crying and appears distressed and anguished, while the person on the right shows a flat or indifferent affect.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: The text explicitly mentions having an ""eating disorder"" and receiving the dismissive advice to ""just stop and eat food.""

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a two-panel meme format using Hindi text to depict the frustration of trying to explain"
TE-429.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses feelings of insecurity and disappointment, as the person's desire is blocked by their own negative self-perception.

2. MOTIVATION/INTEREST: The person shows an interest in wearing clothes that would make them look ""hot,"" but this motivation is inhibited by their body insecurity.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The text """
TE-43.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses deep anguish and sadness, initially hidden behind a statement of being ""fine"" but revealed through the evidence of self-harm.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The third panel clearly shows a forearm with multiple healed scars, which are indicative of past self-harm.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a three-panel dark meme format used to reveal hidden mental health struggles, specifically self-harm, behind a facade of wellness."
